steve_mautone;playsfor;canberra_cosmos_fc;1;1
erman_güraçar;playsfor;bursaspor;2;1
rudnei_da_rosa;playsfor;associação_portuguesa_de_desportos;4;1
carl_jung;influences;alan_watts;4;91
charles_lyell;diedin;london;1050;1
fukuoka_airport;isconnectedto;ninoy_aquino_international_airport;3;1
klaus_berge;isaffiliatedto;schwarz-weiß_essen;303;80
maitland_florida;islocatedin;florida;12;1
leandro_cruz_de_oliveira;playsfor;centro_de_futebol_zico_sociedade_esportiva;2;1
yanis_papassarantis;playsfor;royale_union_saint-gilloise;10;3
alexis_ferrero;isaffiliatedto;rangers_de_talca;1;1
saïdou_panandétiguiri;isaffiliatedto;royal_antwerp_fc;1;1
gmina_skarżysko_kościelne;islocatedin;świętokrzyskie_voivodeship;2;1
giovanni_trapattoni;isaffiliatedto;fc_red_bull_salzburg;7650;329
bruce_lee;diedin;hong_kong;522;16
ian_gore;playsfor;birmingham_city_fc;5;1
frank_messervy;playsfor;qatar_sc;1560;285
junior_ross;wasbornin;callao;85;2
ryan_robinson;isaffiliatedto;southend_united_fc;2;1
stephan_schulz-winge;playsfor;turu_düsseldorf;1;2
tayfun_türkmen;isaffiliatedto;kayseri_erciyesspor;2;1
habib_sissoko;playsfor;torquay_united_fc;3;1
leandro_rinaudo;isaffiliatedto;salernitana_calcio_1919;4;1
berry_powel;isaffiliatedto;elche_cf;1;1
ilie_balaci;isaffiliatedto;al_ahli_club_(dubai);18;24
matthieu_bochu;isaffiliatedto;ravenna_fc;2;1
vladimir_agapov_(footballer_born_1933);isaffiliatedto;fc_spartak_moscow;3;1
kay_friedmann;isaffiliatedto;1_fc_nürnberg;15;1
fernando_marqués;playsfor;rayo_vallecano;1;1
tony_english;isaffiliatedto;halstead_town_fc;1;1
gavin_swankie;isaffiliatedto;forfar_athletic_fc;1;1
klayton;wasbornin;new_york_city;48024;4
panagiotis_katsiaros;playsfor;panionios_gss;1;1
peter_kam;wrotemusicfor;bio_zombie;5;84
mario_monicelli;haswonprize;david_di_donatello;1;1
diogo_pires;isaffiliatedto;fc_petržalka_1898;1;1
nayim;playsfor;spain_national_under-20_football_team;21;2
leroy_deleon;isaffiliatedto;detroit_lightning;1;1
john_maxwell_(british_army_officer);haswonprize;royal_victorian_order;39;2
richard_jackson_(footballer_born_1980);isaffiliatedto;scarborough_fc;1;1
ned_liddell;isaffiliatedto;southend_united_fc;2;1
hugo_lloris;playsfor;france_national_under-20_football_team;14;2
moussa_gueye;playsfor;raec_mons;1;1
calgary_international_airport;isconnectedto;yellowknife_airport;1;2
erton_fejzullahu;wasbornin;pristina;1642;43
agnaldo_cordeiro_pereira;playsfor;fluminense_fc;3;1
john_o'shea;hasgender;male;1561;1
aleksandr_minayev_(footballer_born_1954);playsfor;fc_spartak_moscow;3;1
neil_aspin;isaffiliatedto;harrogate_town_fc;1;1
bernd_förster;playsfor;sv_waldhof_mannheim;21;2
dharmendra;actedin;haqeeqat;16;232
radmilo_mihajlović;playsfor;fc_bayern_munich;23;1
ron_geesin;hasgender;male;5259;1
chad_harpur;isaffiliatedto;mpumalanga_black_aces_fc;1;1
krzysztof_nowak;isaffiliatedto;vfl_wolfsburg;6;1
charlie_cooke;playsfor;california_surf;1;1
karl_barth;wasbornin;basel;21865;228
joel_schumacher;directed;falling_down;1;1
ryan_bertrand;isaffiliatedto;aston_villa_fc;1;1
vedran_celiščak;playsfor;dalian_shide_fc;1;1
petros_filaniotis;isaffiliatedto;ethnikos_achna_fc;1;1
roman_wallner;isaffiliatedto;fk_austria_wien;1;1
joseph_stefan;worksat;university_of_vienna;2;1
michael_brown_(footballer_born_1977);playsfor;tottenham_hotspur_fc;4;1
eddie_gill;isaffiliatedto;tulsa_66ers;63;48
aristotle;influences;jacques_rancière;9;121
rafael_amaya_(soccer);isaffiliatedto;st_louis_ambush_(npsl);1;1
rouyn-noranda;haswebsite;http//wwwville;107;1
nathan_lowndes;isaffiliatedto;st_johnstone_fc;1;1
adam_van_dommele;isaffiliatedto;hartlepool_united_fc;2;1
dimps;created;crash_bandicoot;50;4
jim_mclean;isaffiliatedto;hamilton_academical_fc;1;1
patrick_falk;isaffiliatedto;eintracht_frankfurt;1;1
john_hurt;actedin;contact_(1997_us_film);55;336
don_was;hasmusicalrole;wordnet_bass_guitar_102804123;1768;6
nematullo_quttiboev;isaffiliatedto;pakhtakor_tashkent_fk;1;1
ronald_davidson;created;the_masked_marvel;2;24
el_paso_texas;islocatedin;hudspeth_county_texas;69566;123057
motörhead;haswonprize;grammy_award;8983;1
kamil_kopúnek;wasbornin;trnava;35;2
alghero;islocatedin;sardinia;10;7
augusto_recife;isaffiliatedto;joinville_esporte_clube;1;1
patrick_m'boma;playsfor;fc_metz;1;1
shane_smeltz;playsfor;wellington_phoenix_fc;4;1
steve_gohouri;hasgender;male;13;1
maksym_startsev;isaffiliatedto;fc_krystal_kherson;19;16
siphiwe_mkhonza;playsfor;lamontville_golden_arrows_fc;1;1
philadelphia_international_airport;isconnectedto;ottawa_macdonald–cartier_international_airport;1;2
alex_auld;wasbornin;thunder_bay;289;4
zeb-un-nisa;playsfor;jordan_national_football_team;8;1
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;1;1
kevin_brock_(footballer);isaffiliatedto;england_national_under-21_football_team;13;1
quebec;dealswith;netherlands;36;3
whitman_college;islocatedin;washington_(state);29;2
ahmed_ouattara_(footballer);isaffiliatedto;al_shabab_al_arabi_club;1;4
charles_pittman_(basketball);isaffiliatedto;lnb_pro_a;107;1
jyotiraditya_madhavrao_scindia;wasbornin;mumbai;1322;7
brian_chase_(basketball);isaffiliatedto;beşiktaş_men's_basketball_team;325;71
bełchatów_county;islocatedin;łódź_voivodeship;2;2
lyle_odelein;isaffiliatedto;moose_jaw_warriors;949;387
marechal_rondon_international_airport;isconnectedto;tancredo_neves_international_airport;3;6
errol_mcfarlane;isaffiliatedto;al-mabarrah;1;1
christos_karipidis;isaffiliatedto;kavala_fc;1;1
british_virgin_islands;dealswith;puerto_rico;38;18
mike_burns_(soccer);wasbornin;marlborough_massachusetts;10368;17391
alf_ramsey;isaffiliatedto;ipswich_town_fc;1041;12
cássio_ramos;playsfor;psv_eindhoven;2;1
ahmet_kuru;isaffiliatedto;fc_st_pauli;1;1
matteo_momentè;playsfor;italy_national_under-16_football_team;1;1
ruaidhrí_higgins;playsfor;northern_ireland_national_under-21_football_team;15;1
martin_williams_(footballer);isaffiliatedto;windsor_&_eton_fc;1;1
bryan_prunty;isaffiliatedto;ayr_united_fc;1;1
dejan_vukadinović;hasgender;male;132;1
dragoljub_simonović;isaffiliatedto;ofc_sliven_2000;139;9
josé_gonçalves;isaffiliatedto;yverdon-sport_fc;2;1
mike_krushelnyski;isaffiliatedto;detroit_red_wings;189;10
wolfram_wuttke;isaffiliatedto;rcd_espanyol;5;1
ben_moody;hasmusicalrole;wordnet_guitar_103467517;46;1
géza_kertész;isaffiliatedto;carrarese_calcio;1;1
payette_idaho;islocatedin;idaho;4295;51
éver_alfaro;isaffiliatedto;deportivo_saprissa;1;1
phil_king_(footballer);playsfor;exeter_city_fc;1;1
electorate_of_cologne;islocatedin;central_europe;37;2
vítor_murta;playsfor;sc_vila_real;1;1
giuseppe_mascara;isaffiliatedto;al-nasr_sc_(dubai);1;1
rafał_szwed;playsfor;poland_national_football_team;30;1
kily_gonzález;isaffiliatedto;real_zaragoza;2;1
cacau;playsfor;vfb_stuttgart;35;2
sofia_airport;isconnectedto;palma_de_mallorca_airport;10;4
mehmet_yılmaz_(footballer_born_1979);playsfor;gaziantepspor;1;1
álvaro_negredo;hasgender;male;554;1
emile_berliner;iscitizenof;germany;542;1
kk_vojvodina_srbijagas;islocatedin;novi_sad;39;17
cho_jin-ho_(footballer);isaffiliatedto;south_korea_national_football_team;1;1
tommy_jones_(footballer_born_1907);isaffiliatedto;accrington_stanley_fc;1;1
ship_of_fools_(film);islocatedin;united_states;386;1
jon_angelucci;playsfor;warriors_fc;2;2
sam_raimi;directed;the_evil_dead_(franchise);3;2
maxi_biancucchi;isaffiliatedto;club_libertad;1;1
michaël_citony;isaffiliatedto;raja_casablanca;1;1
bernard_herrmann;wrotemusicfor;histoire(s)_du_cinéma;306;2741
lamin_conteh;playsfor;boavista_fc;8;1
ray_barrett;hasgender;male;9855;2
ben_hankinson;isaffiliatedto;university_of_minnesota;462;116
márcio_rodrigues;playsfor;sport_club_internacional;1;1
hørsholm_municipality;islocatedin;capital_region_of_denmark;247;34
antonín_fivébr;isaffiliatedto;mfk_košice;425;96
james_thomas_(footballer);playsfor;blackpool_fc;2;1
álvaro_mejía_pérez;isaffiliatedto;real_madrid_cf;1;1
dmitri_zinovich;isaffiliatedto;fc_zenit_penza;1;1
francesco_de_francesco;playsfor;cosenza_calcio;617;59
irakli_zoidze;hasgender;male;7075;1
petar_borota;isaffiliatedto;fc_porto;1;1
jewish_autonomous_oblast;islocatedin;far_eastern_federal_district;2;1
pollen_ndlanya;playsfor;amazulu_fc;1;1
goran_simov;playsfor;fk_obilić;29;6
hugh_robertson_(footballer_born_1975);hasgender;male;1643;1
ferdinand_duke_of_parma;haschild;louis_king_of_etruria;1;1
walter_huston;wasbornin;toronto;40790;70
ricardo_mauricio_martínez;isaffiliatedto;cf_monterrey;1;1
park_ju-sung;playsfor;gyeongnam_fc;2;1
margaret_iii_countess_of_flanders;haschild;anthony_duke_of_brabant;5;3
marcell_takács;playsfor;hungary_national_under-19_football_team;1;1
boris_johnson;isleaderof;transport_for_london;5;969
vítor_vinha;isaffiliatedto;associação_académica_de_coimbra_–_oaf;2;1
antonio_lópez_habas;playsfor;burgos_cf_(i);1;6
ulrich_le_pen;isaffiliatedto;ipswich_town_fc;1;1
hideaki_ozawa;isaffiliatedto;yokohama_f_marinos;10;1
eduard_suess;haswonprize;wollaston_medal;346;15
bradley_walsh;hasgender;male;4107;1
ángel_médici;isaffiliatedto;argentina_national_football_team;15;1
éric_deflandre;playsfor;club_brugge_kv;1;1
ricardo_iribarren;isaffiliatedto;columbus_crew;1;1
trevor_jones_(composer);wrotemusicfor;i'll_be_there_(2003_film);48;1397
charles_coburn;actedin;wilson_(film);137;305
oleksandr_palyanytsya;isaffiliatedto;fc_spartak_sumy;661;192
reading_massachusetts;islocatedin;massachusetts;2;1
andy_roxburgh;isaffiliatedto;falkirk_fc;1;1
mevlüt_erdinç;playsfor;paris_saint-germain_fc;37;1
john_ii_duke_of_saxe-weimar;wasbornin;weimar;1;1
darjuš_lavrinovič;isaffiliatedto;bc_dynamo_moscow;29;3
arkhangelsk_oblast;islocatedin;northwestern_federal_district;58;22
mike_salmon;playsfor;oxford_united_fc;7;1
jonathan_greening;hasgender;male;2258;1
leung_chi_wing;playsfor;yee_hope_fc;1;1
alex_dos_santos_gonçalves;isaffiliatedto;tombense_futebol_clube;1;1
yves_leterme;graduatedfrom;katholieke_universiteit_leuven;6;2
serhiy_lyulka;playsfor;ukraine_national_under-19_football_team;83;3
joe_roulson;isaffiliatedto;leyton_orient_fc;1;1
robert_neagoe;isaffiliatedto;acf_gloria_bistrița;1;1
ken_johnson_(basketball);isaffiliatedto;skyliners_frankfurt;89;43
sharm_el-sheikh_international_airport;isconnectedto;frankfurt_airport;2;1
thomas_sørum;hasgender;male;2299;1
steven_tweed;isaffiliatedto;msv_duisburg;2;1
derek_bellotti;playsfor;margate_fc;2;2
tada_keelalay;isaffiliatedto;singhtarua_fc;1;1
tom_bayley;isaffiliatedto;gainsborough_trinity_fc;1;1
michel_neves_dias;isaffiliatedto;sport_club_internacional;2;1
heath_pearce;playsfor;montreal_impact;4;1
sal_zizzo;hasgender;male;263;1
ricky_sappleton;playsfor;leicester_city_fc;13;1
matthew_gill;playsfor;norwich_city_fc;12;1
davide_pinato;isaffiliatedto;ac_monza_brianza_1912;1;1
mithun_chowdhury_mithun;playsfor;muktijoddha_sangsad_ks;1;1
jorge_lópez_caballero;isaffiliatedto;deportivo_cali;3;1
alexander_bade;playsfor;kfc_uerdingen_05;2;1
gmina_klimontów;islocatedin;świętokrzyskie_voivodeship;2;1
giles_barnes;playsfor;derby_county_fc;2;1
alex_nimo;isaffiliatedto;united_states_men's_national_under-17_soccer_team;2;1
magnus_eriksson_(footballer_born_1990);playsfor;kaa_gent;5;1
igor_radović;playsfor;fk_novi_sad;2;1
sebastião_pereira_do_nascimento;isaffiliatedto;tigres_uanl;1;1
billy_mercer_(footballer_born_1969);playsfor;chesterfield_fc;6;2
devin_townsend;hasmusicalrole;wordnet_banjo_102787622;1987;13
klaus_salmutter;isaffiliatedto;lask_linz;1;1
georgi_georgiev_(footballer_born_1988);playsfor;fc_tiraspol;1;1
the_peel_group;owns;durham_tees_valley_airport;6;132
issam_fayel_al-sinani;isaffiliatedto;al-nasr_sc_(kuwait);1;1
mokete_tsotetsi;isaffiliatedto;kaizer_chiefs_fc;1;1
soekarno–hatta_international_airport;isconnectedto;guangzhou_baiyun_international_airport;2;2
murder_of_michael_causer;playsfor;fc_paços_de_ferreira;968;25
rodrigo_fernandes_alflen;isaffiliatedto;associação_atlética_anapolina;1;1
paulius_grybauskas;isaffiliatedto;lithuania_national_football_team;2;1
frankie_j;wasbornin;tijuana;37047;2522
néstor_kirchner;graduatedfrom;national_university_of_la_plata;2;1
levon_hayrapetyan;isaffiliatedto;armenia_national_football_team;2;2
diktmar_hernández;playsfor;cd_motagua;1;1
uwe_grauer;playsfor;borussia_dortmund;48;3
davide_moscardelli;isaffiliatedto;ac_cesena;1;1
teruyoshi_ito;playsfor;ventforet_kofu;1;1
rob_minkoff;directed;stuart_little_2;3;1
katowice_international_airport;isconnectedto;torp;2;5
gary_parkinson;playsfor;southend_united_fc;6;1
sean_canham;playsfor;notts_county_fc;7;1
john_carpenter;directed;body_bags_(film);1;2
ourense;islocatedin;spain;30;1
abdoul_karim_sylla;isaffiliatedto;asec_mimosas;1;1
leland_h_hartwell;graduatedfrom;california_institute_of_technology;394;6
mark_beeney;hasgender;male;966;1
patty_mills;isaffiliatedto;xinjiang_flying_tigers;48;53
melanie_mayron;actedin;itty_bitty_titty_committee;3091;3471
radostin_kishishev;isaffiliatedto;pfc_neftochimic_burgas;2;1
bruno_bianchi_(footballer);isaffiliatedto;douglas_haig_1st_earl_haig;6763;11527
daniel_jensen;isaffiliatedto;real_murcia_cf;4;1
bartosz_salamon;playsfor;poland_national_under-20_football_team;1;1
david_vržogić;isaffiliatedto;de/deutsche_fußballnationalmannschaft_(u-17-junioren);20;4
josué_castillejos;isaffiliatedto;chiapas_fc;1;1
paul_gibbs_(footballer);isaffiliatedto;brentford_fc;1;1
madjid_bouabdellah;playsfor;pau_fc;2;1
thiago_gomes_antequeira;isaffiliatedto;ituano_futebol_clube;2;1
matt_thompson_(footballer);isaffiliatedto;newcastle_united_jets_fc;134;8
şükrü_ersoy;isaffiliatedto;altay_sk;226;39
lone_star_(1996_film);islocatedin;united_states;43;1
lee_todd_(footballer);isaffiliatedto;stalybridge_celtic_fc;1;1
nima_ghavidel;playsfor;saipa_fc;1;1
michael_van_der_heijden;wasbornin;the_hague;72;2
jack_nicholson;created;head_(film);1011;2615
nick_chadwick;playsfor;derby_county_fc;6;1
rickie_lambert;playsfor;blackpool_fc;2;1
toto_tamuz;isaffiliatedto;israel_national_under-18_football_team;1;1
roy_ellam;isaffiliatedto;mossley_afc;1;1
adrián_colunga;playsfor;sporting_de_gijón_b;1;1
tiago_mendes;isaffiliatedto;sc_braga;2;1
david_platt_(footballer);playsfor;nottingham_forest_fc;21;2
fernando_trueba;directed;two_much;6272;5655
patrick_mayo;playsfor;bay_united_fc;1;1
nelson_sale_kilifa;playsfor;koloale_fc;1;1
john_lithgow;actedin;cliffhanger_(film);79;893
arturo_lupoli;isaffiliatedto;norwich_city_fc;1;1
félix_ricardo_torres;isaffiliatedto;club_atlético_platense;1;1
jérémy_sopalski;playsfor;france_national_football_team;115;1
rubén_toribio_díaz;hasgender;male;10749;1
ilias_haddad;isaffiliatedto;sc_telstar;7;3
pius_ikedia;isaffiliatedto;afc_ajax;1;1
milo_đukanović;graduatedfrom;university_of_montenegro;10;1066
gökhan_kaba;isaffiliatedto;şanlıurfaspor;2;2
ercole_rabitti;isaffiliatedto;ac_fanfulla_1874;1;1
samuel_holmén;playsfor;i̇stanbul_başakşehir_fk;2;1
patrice_zéré;playsfor;ksc_lokeren_oost-vlaanderen;6;1
robbie_middleby;isaffiliatedto;adamstown_rosebud_fc;1;1
gmina_lubartów;islocatedin;lublin_voivodeship;2;1
michael_cutajar;hasgender;male;4449;1
carl_griffiths;playsfor;leyton_orient_fc;1;1
bryan_griffiths;playsfor;wigan_athletic_fc;5;1
dominik_rohracker;isaffiliatedto;sv_sandhausen;2;1
dan_castellaneta;actedin;the_return_of_jafar;1475;6176
lee_sinnott;isaffiliatedto;walsall_fc;1;1
martin_hayes_(footballer);isaffiliatedto;dover_athletic_fc;1;1
stephen_chow;wasbornin;hong_kong;34;1
ricardo_campos;playsfor;caldas_sport_clube;49;82
kenny_dalglish;hasgender;male;2831;1
blanche_sweet;diedin;new_york_city;9451;3
gerardo_seoane;isaffiliatedto;ac_bellinzona;3;1
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;1;1
ward_bond;actedin;young_mr_lincoln;14;19
marc_wilson_(irish_footballer);playsfor;afc_bournemouth;2;1
charles_ii_margrave_of_baden-durlach;hasgender;male;23397;1
windsor_noncent;isaffiliatedto;cso_amnéville;1;1
alex_bruce_(footballer_born_1984);playsfor;leicester_city_fc;1;1
bernd_nehrig;playsfor;fc_st_pauli;1;1
francisco_yeste;wasbornin;bilbao;69;1
keisuke_honda;playsfor;gamba_osaka;3;1
varkala;islocatedin;thiruvananthapuram;15;1
refaat_al-gammal;playsfor;great_mariners;2;1
muddy_waters;influences;redd_foxx;1410;12
han_jae-woong;playsfor;buriram_united_fc;1;1
dorin_goga;playsfor;fc_politehnica_timișoara;1;1
jürgen_säumel;playsfor;fc_wacker_innsbruck_(2002);1;1
godwin_attram;playsfor;great_olympics;1;1
montréal–pierre_elliott_trudeau_international_airport;isconnectedto;fredericton_international_airport;1;6
dejan_raičković;playsfor;fk_sarajevo;3;1
william_h_macy;actedin;murder_in_the_first_(film);13;200
michael_ohnesorge;playsfor;tv_jahn_hiesfeld;4;3
edmonton_eskimos;islocatedin;edmonton;38;2
angelo_bollano;playsfor;uc_sampdoria;3;1
david_brightwell;playsfor;lincoln_city_fc;2;1
martin_canning;playsfor;hibernian_fc;1;2
coconut_island_airport;islocatedin;queensland;19;1
albeiro_usuriaga;isaffiliatedto;colombia_national_football_team;17;1
pepín_(footballer_born_1931);playsfor;ud_alzira;1;1
reinaldo_de_souza;wasbornin;rio_de_janeiro;1261;5
tasos_mitropoulos;wasbornin;volos;189;28
ed_jew;graduatedfrom;golden_gate_university;4;24
miguel_ángel_garcía_tébar;playsfor;ud_salamanca;1;1
fraser_mclachlan;playsfor;morecambe_fc;2;1
jean_carlo_witte;isaffiliatedto;fc_tokyo;1;1
laurent_merlin;isaffiliatedto;us_latina_calcio;1;1
ari_freyr_skúlason;isaffiliatedto;iceland_national_under-19_football_team;1;1
jiří_hanke;playsfor;cd_condal;1;1
braulio_nóbrega;playsfor;hércules_cf;1;1
yanis_papassarantis;isaffiliatedto;kvk_tienen;2;1
abderrahman_kabous;isaffiliatedto;pfc_cska_sofia;1;1
selçuk_i̇nan;isaffiliatedto;trabzonspor;1;1
samir_šarić;isaffiliatedto;løv-ham_fotball;3393;1357
daniel_veyt;isaffiliatedto;kaa_gent;2;1
niklaus_wirth;haswonprize;turing_award;1;1
joe_mihaljevic;isaffiliatedto;fort_wayne_flames;1;1
marcus_berg;isaffiliatedto;panathinaikos_fc;1;1
danny_mitchley;playsfor;altrincham_fc;3;3
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;20;1
cedric_henderson_(basketball_born_1975);isaffiliatedto;korean_basketball_league;53;27
nick_ward_(australian_footballer);isaffiliatedto;wellington_phoenix_fc;359;50
gottlob_frege;influences;rudolf_carnap;3;2
robert_pozen;graduatedfrom;yale_law_school;341;30
ruslan_pimenov;isaffiliatedto;russia_national_football_team;1;1
ernest_dubac;isaffiliatedto;croatia_national_football_team;3;1
yiasoumis_yiasoumi;playsfor;aek_larnaca_fc;4;1
strängnäs_municipality;islocatedin;södermanland;13;1
adrie_van_kraay;isaffiliatedto;netherlands_national_football_team;10;1
alessandro_birindelli;isaffiliatedto;zambia_national_football_team;1792;456
alejandro_faurlín;isaffiliatedto;us_città_di_palermo;4;4
hossein_sadaghiani;isaffiliatedto;r_charleroi_sc;1;1
marcell_takács;playsfor;hungary_national_under-17_football_team;2;1
sacramento_river;islocatedin;sacramento_county_california;4;28
madea_goes_to_jail;islocatedin;united_states;148;1
gerberga_of_saxony;hasgender;female;117864;1
jerry_goldsmith;created;the_edge_(1997_film);1;21
sito_riera;isaffiliatedto;fc_barcelona_b;1;1
david_luiz;wasbornin;diadema_são_paulo;857;76
jaime_carbonell;wasbornin;montevideo;34048;69
paweł_sobolewski;playsfor;jagiellonia_białystok;2;1
shanice_van_de_sanden;hasgender;female;62;2
ashley_westwood_(footballer_born_1976);isaffiliatedto;manchester_united_fc;1;1
adolfo_ríos;isaffiliatedto;club_américa;2;1
tony_james_(footballer_born_1978);playsfor;hereford_united_fc;1;1
río_negro_province;islocatedin;argentina;59;2
ryan_taylor_(footballer_born_1984);isaffiliatedto;tranmere_rovers_fc;2;1
milena_dravić;wasbornin;belgrade;3100;2
park_ju-sung;playsfor;suwon_samsung_bluewings;2;1
jiří_homola;playsfor;malatyaspor;1;2
bernie_james;playsfor;seattle_storm_(soccer);1;1
saint-louis_réunion;islocatedin;france;148;1
tim_bredbury;playsfor;south_china_aa;8;1
haris_medunjanin;isaffiliatedto;maccabi_tel_aviv_fc;1;1
maria_i_of_portugal;hasgender;female;180;2
pablo_brenes;playsfor;municipal_pérez_zeledón;1;1
corey_benjamin;isaffiliatedto;american_basketball_association_(2000–present);79;13
mark_marshall;playsfor;coventry_city_fc;7;1
denis_rouleau;playsfor;fc_amur-2010_blagoveshchensk;77;60
fred_binney;isaffiliatedto;torquay_united_fc;1;1
ebenezer_hagan;playsfor;iraklis_thessaloniki_fc;11;1
jim_st_andre;isaffiliatedto;colorado_foxes;1;1
matt_carragher;isaffiliatedto;wigan_athletic_fc;1;1
fernando_rech;isaffiliatedto;sport_club_internacional;2;1
ritham_madubun;playsfor;persipura_jayapura;22;9
daley_mena;isaffiliatedto;dorados_de_sinaloa;1;1
silviu_bălace;isaffiliatedto;fc_politehnica_timișoara;1;1
emmanuel_ansong;playsfor;ghana_national_football_team;25;1
municipality_of_sveti_andraž_v_slovenskih_goricah;islocatedin;nl/stiermarken_(gebied);1;1
rodrigo_lacerda_ramos;isaffiliatedto;clube_atlético_mineiro;1;1
vyacheslav_serdyuk;playsfor;fc_naftovyk-ukrnafta_okhtyrka;9;1
bruno_leonardo_vicente;playsfor;calcio_como;849;17
francisco_castro_(portuguese_footballer);wasbornin;fafe_municipality;314;158
rené_vandereycken;playsfor;rsc_anderlecht;13;1
lake_victoria;islocatedin;african_great_lakes;2;12
vara_municipality;islocatedin;western_sweden;29;1
jamie_waite;playsfor;rotherham_united_fc;3;1
horacio_erpen;wasbornin;concepción_del_uruguay;2143;215
ljubiša_spajić;wasbornin;belgrade;35;1
baltazar_(footballer);playsfor;jabaquara_atlético_clube;1;2
chris_elliott;actedin;snow_day_(film);205;289
josé_quitongo;playsfor;hamilton_academical_fc;1;1
sergei_serdyukov;isaffiliatedto;fc_nosta_novotroitsk;1;1
mounir_soufiani;playsfor;raec_mons;4;1
haris_seferović;isaffiliatedto;neuchâtel_xamax;505;38
moris_carrozzieri;isaffiliatedto;uc_sampdoria;1;1
mehdi_ben_slimane;playsfor;club_africain;1;1
avi_strool;isaffiliatedto;maccabi_tel_aviv_fc;2;1
harri_ylönen;isaffiliatedto;finland_national_football_team;4;2
frank_kelly_(mathematician);hasacademicadvisor;peter_whittle;34;5
anej_lovrečič;isaffiliatedto;fc_koper;1;1
moses_sakyi;playsfor;i̇stanbulspor_aş;3;1
jim_mccrery;hasgender;male;580;1
maximilian_mehring;playsfor;sc_freiburg;2;1
nakor_bueno;isaffiliatedto;fc_barcelona_b;1;1
don_mcallister;playsfor;washington_diplomats;1;1
naha;islocatedin;ryūkyū_islands;2;3
darren_daye;isaffiliatedto;lnb_pro_a;177;3
fabio_celestini;isaffiliatedto;switzerland_national_football_team;1;1
lil'_chris;hasgender;male;39357;1
andrew_hutchinson;wasbornin;evanston_illinois;28970;761
segun_atere;wasbornin;ibadan;31;2
shinji_fujiyoshi;playsfor;chengdu_tiancheng_fc;1;2
ljuba_baranin;hasgender;male;1266;1
vienna_international_airport;isconnectedto;reggio_calabria_airport;49;544
walter_baseggio;isaffiliatedto;afc_tubize;2;1
svante_arrhenius;influences;oskar_klein;6;2
plotinus;influences;henri_bergson;32;33
marie-josée_roig;hasgender;female;661;2
gilton_ribeiro;playsfor;joinville_esporte_clube;1;1
george_h_plympton;created;the_masked_marvel;1;19
yoann_gourcuff;playsfor;stade_rennais_fc;702;13
nándor_hidegkuti;isaffiliatedto;mtk_budapest_fc;1;1
marc_pujol;wasbornin;andorra;6;2
the_magic_sword_(1962_film);islocatedin;united_states;996;1
marcelo_ojeda;isaffiliatedto;cd_tenerife;1;1
julius_sterling_morton;isaffiliatedto;democratic_party_(united_states);563;2
enrico_caviglia;diedin;finale_ligure;4418;1908
debbie_bampton;isaffiliatedto;charlton_athletic_lfc;1;1
paul_hinshelwood;isaffiliatedto;england_national_under-21_football_team;4509;15
evan_bayh;ispoliticianof;indiana;118;4
pierre_laigle;isaffiliatedto;france_national_football_team;7;1
town_council;isleaderof;princeton_british_columbia;1175;14100
milivoje_novaković;isaffiliatedto;shimizu_s-pulse;1;1
republic_of_genoa;participatedin;battle_of_crécy;1;1
shinji_tsujio;isaffiliatedto;shimizu_s-pulse;1;1
jessica_alba;actedin;into_the_blue_(2005_film);1580;4575
ringo_sheena;hasmusicalrole;wordnet_harmonica_103494278;373;3
štěpán_vachoušek;playsfor;czech_republic_national_football_team;1;1
jürgen_trittin;ismarriedto;renate_künast;1;1
guillermo_imhoff;playsfor;club_atlético_colón;3;1
tobias_mikkelsen;isaffiliatedto;denmark_national_football_team;4;1
simon_jentzsch;playsfor;vfl_wolfsburg;7;1
panin_sekuritas;islocatedin;palembang;3;18
andré_roberto_soares_da_silva;playsfor;khazar_lankaran_fk;2;1
sérgio_soares;isaffiliatedto;paraná_clube;136;10
john_mitchell_(american_football_coach);playsfor;bradford_park_avenue_afc;2967;123
ray_burse;isaffiliatedto;fc_dallas;1;1
kenny_williams_(basketball);isaffiliatedto;israeli_basketball_super_league;6;1
karunas;actedin;pudhiya_geethai;20;56
grgur_radoš;isaffiliatedto;fsv_oggersheim;1;1
ian_holloway;playsfor;bristol_rovers_fc;12;1
emmanuel_ake;isaffiliatedto;holbæk_b&i;1;1
tyrone_thompson;playsfor;torquay_united_fc;3;1
yeung_ching_kwong;playsfor;hong_kong_national_football_team;6;1
kazuyoshi_mikami;isaffiliatedto;tokyo_verdy;1;1
thiago_rangel_cionek;playsfor;cuiabá_esporte_clube;1;1
nabendu_ghosh;created;ganga_ki_saugandh;21;142
robert_vujević;playsfor;sportfreunde_siegen;1;1
andy_fensome;playsfor;morecambe_fc;2;1
bill_condon;hasgender;male;3865;1
matt_damon;actedin;bourne_(film_series);3;19
mark_walton_(footballer);isaffiliatedto;cardiff_city_fc;1;1
sri_potti_sri_ramulu_nellore_district;islocatedin;andhra_pradesh;3;1
danny_sonner;playsfor;fc_erzgebirge_aue;2;1
colin_cramb;isaffiliatedto;stenhousemuir_fc;1;1
