louis_xiii;sibling;elisabeth_of_france_1602_1644;1;1
catherine_of_valois;mother;isabeau_of_bavaria;1;2
rudolph_of_france;mother;adelaide_of_auxerre_born_c._870;1;2
richard_of_cornwall;hasspouse;no;208;1
bonne_of_luxembourg;child;john_duke_of_berry;1;1
edward_king_of_portugal;child;eleanor_of_portugal_holy_roman_empress;1;1
marie_eleonore_of_cleves;child;magdalene_sibylle_of_prussia;2;1
eleanor_of_alburquerque;father;sancho_alfonso;1;1
ermentrude_of_orl_ans;child;charles_the_child;895;2194
wilhelmine_amalie_of_brunswick;parent;benedicta_henrietta_of_the_palatinate;1;1
charles_v_duke_of_lorraine;spouse;eleonore_of_austria_queen_of_poland;1;2
robert_iii_count_of_dreux;gender;male;140;1
marie_ad_la_de_of_savoy;father;victor_amadeus_ii_of_sardinia;1;1
william_v_duke_of_aquitaine;parent;emma_of_blois;1;1
charles_count_of_valois;father;philip_iii_of_france;1;1
joanna_of_austria_grand_duchess_of_tuscany;child;eleanor_de_medici;1;1
cosimo_i_de_medici_grand_duke_of_tuscany;child;lucrezia_de_medici_duchess_of_ferrara;12;653
jacquetta_of_luxembourg;child;catherine_woodville_duchess_of_buckingham;4;300
maria_josepha_of_austria;mother;wilhelmine_amalie_of_brunswick;1;1
john_ii_of_portugal;spouse;eleanor_of_viseu;1;1
princess_magdalena_augusta_of_anhalt_zerbst;child;princess_augusta_of_saxe_gotha;3;1
philip_iii_of_france;sibling;agnes_of_france_duchess_of_burgundy;1;1
louise_marie_ad_la_de_de_bourbon_duchess_of_orl_ans;parent;maria_teresa_felicitas_d_este;1;1
alexander_stewart_earl_of_buchan;hasspouse;no;208;1
louis_rudolph_duke_of_brunswic_l_neburg;hasspouse;yes;55;2
walter_stewart_6th_high_steward_of_scotland;name;walter_stewart;610;2536
christian_iii_count_palatine_of_zweibr_cken;gender;male;71;1
rudolph_duke_of_lorraine;mother;elisabeth_of_austria_duchess_of_lorraine;1;1
jacquetta_of_luxembourg;hasspouse;yes;2;1
louis_ii_duke_of_bavaria;mother;agnes_of_the_palatinate;1;1
otto_ii_duke_of_bavaria;hasspouse;yes;7;1
henry_iii_of_england;parent;isabella_of_angoul_me;1;1
john_the_fearless;child;agnes_of_burgundy_duchess_of_bourbon;1;1
louis_viii_of_france;child;alphonse_count_of_poitiers;1294;2589
philippe_ii_duke_of_orl_ans;successor;louis_duke_of_orl_ans_1703_1752;1;1
giovanni_il_popolano;father;pierfrancesco_the_elder;1;1
leopold_ii_holy_roman_emperor;parent;maria_theresa;1;1
anne_of_foix_candale;child;louis_ii_of_hungary;198;270
berengaria_of_castile;gender;female;127;1
prince_philippe_count_of_paris;child;am_lie_of_orl_ans;1;1
dirk_iii_count_of_holland;child;floris_i_count_of_holland;1;1
arnulf_count_of_holland;spouse;lutgardis_of_luxemburg;1;1
princess_augusta_of_saxe_gotha;parent;princess_magdalena_augusta_of_anhalt_zerbst;1;1
frederick_iii_duke_of_lorraine;child;theobald_ii_duke_of_lorraine;1;1
afonso_v_of_portugal;parent;eleanor_of_aragon_queen_of_portugal;1;1
ferdinand_i_of_the_two_sicilies;gender;male;1;1
henry_ii_count_of_louvain;father;lambert_ii_count_of_louvain;1;1
maria_amalia_of_naples_and_sicily;gender;female;2;1
claude_fran_oise_de_lorraine;spouse;nicholas_francis_duke_of_lorraine;1;1
henry_ii_of_castile;spouse;juana_manuel;1;1
charles_iii_duke_of_lorraine;successor;henry_ii_duke_of_lorraine;1;1
louis_antoine_duke_of_angoul_me;predecessor;charles_x;1;1
alfonso_ii_of_aragon;predecessor;petronilla_of_aragon;1;1
elizabeth_of_austria_1436_1505;child;sigismund_i_the_old;13;677
philip_iv_of_spain;sibling;anne_of_austria;2;1
bona_of_savoy;child;bianca_maria_sforza;461;1582
joan_ii_of_navarre;child;blanche_of_navarre_queen_of_france;1;1
sibylla_of_burgundy_duchess_of_burgundy;hasspouse;yes;141;2
matilda_of_savoy_queen_of_portugal;spouse;afonso_i_of_portugal;1;1
maria_luisa_of_spain;child;archduchess_maria_amalia_of_austria_1780_1798;1;1
victor_amadeus_iii_of_sardinia;name;victor_amadeus_iii;231;2303
henry_vi_count_of_luxembourg;father;henry_v_count_of_luxembourg;1;1
anne_of_brittany;successor;claude_of_france;1;1
maria_amalia_of_saxony;child;infante_philip_duke_of_calabria;381;1818
otto_v_duke_of_brunswic_l_neburg;name;otto_v;904;2593
eleanor_of_alburquerque;child;john_ii_of_aragon;1;1
philip_i_of_castile;successor;charles_v_holy_roman_emperor;1;1
werner_i_count_of_klettgau;hasspouse;no;9;2
john_ii_duke_of_bourbon;spouse;jeanne_de_bourbon_duchess_of_bourbon;1;1
fulk_ii_count_of_anjou;gender;male;206;1
john_iv_duke_of_brittany;successor;john_v_duke_of_brittany;1;1
charles_ferdinand_duke_of_berry;hasspouse;yes;2;1
leopold_duke_of_lorraine;father;charles_v_duke_of_lorraine;1;1
princess_augusta_of_saxe_gotha;name;augusta_of_saxe_gotha;300;2215
baldwin_ii_count_of_hainaut;parent;richilde_countess_of_hainaut;1;1
rupert_king_of_the_romans;gender;male;102;1
antoine_duke_of_lorraine;father;ren__ii_duke_of_lorraine;1;1
elisabeth_of_carinthia_queen_of_the_romans;spouse;albert_i_of_germany;1;1
margaret_of_brabant;spouse;henry_vii_holy_roman_emperor;1;1
robert_the_strong;parent;robert_iii_of_worms;1;1
mary_of_guise;parent;claude_duke_of_guise;1;1
louis_viii_of_france;hasspouse;yes;1;1
yolanda_latin_empress;mother;margaret_i_countess_of_flanders;1;1
margaret_of_burgundy_queen_of_france;gender;female;4;1
hedwig_of_bavaria;name;hedwig;766;2519
peter_i_duke_of_brittany;parent;robert_ii_count_of_dreux;1;1
wenceslaus_ii_of_bohemia;spouse;judith_of_habsburg;1;1
piero_the_unfortunate;mother;clarice_orsini;1;1
francis_iv_duke_of_modena;predecessor;ercole_iii_d_este_duke_of_modena;1;1
louis_vii_of_france;child;alix_of_france;2;14
gerberga_of_lower_lorraine;hasspouse;yes;24;1
dorothea_of_brunswic_l_neburg;hasspouse;no;1359;1
frederick_prince_of_wales;spouse;princess_augusta_of_saxe_gotha;1;1
arnulf_ii_count_of_flanders;mother;matilda_of_saxony_countess_of_flanders;1;1
isabella_i_of_castile;child;joanna_of_castile;1;1
ferdinand_karl_archduke_of_austria_este;sibling;leopold_ii_holy_roman_emperor;1;1
hildegard_of_the_vinzgau;father;gerold_of_vinzgau;1;1
alix_of_brittany_dame_de_pontarcy;hasspouse;no;211;1
odo_iv_duke_of_burgundy;hasspouse;yes;5;1
conrad_i_of_burgundy;gender;male;2;1
maria_anna_of_bavaria_born_1551;hasspouse;yes;2;1
sviatoslav_i;child;vladimir_the_great;2;1
alfonso_vii_of_le_n_and_castile;mother;urraca_of_le_n;1;1
theobald_i_of_navarre;spouse;margaret_of_bourbon_queen_of_navarre;1;1
john_stewart_earl_of_mar_died_1503;hasspouse;no;195;1
enno_iii_count_of_east_frisia;hasspouse;yes;16;1
maria_anna_of_bavaria_born_1551;child;archduke_maximilian_ernest_of_austria;4;681
marie_of_blois_duchess_of_anjou;hasspouse;yes;8;1
theobald_ii_of_navarre;hasspouse;no;56;1
valdemar_i_of_denmark;child;canute_vi_of_denmark;1;1
yolande_of_brittany;hasspouse;no;364;1
margaret_of_valois;spouse;henry_iv_of_france;1;1
joanna_of_bourbon;child;catherine_of_france_countess_of_montpensier;3;3
countess_palatine_dorothea_sophie_of_neuburg;gender;female;11;1
maria_josepha_of_saxony_dauphine_of_france;child;marie_z_phyrine_of_france;423;1753
theobald_i_of_navarre;gender;male;4;2
francis_ii_of_france;parent;catherine_de_medici;1;1
anne_of_bohemia_and_hungary;child;joanna_of_austria_grand_duchess_of_tuscany;1;1
margaret_of_valois_duchess_of_berry;hasspouse;yes;11;1
elisabeth_of_nuremberg;child;louis_iii_elector_palatine;143;1191
haziga_of_diessen;hasspouse;yes;119;2
ernest_augustus_elector_of_hanover;gender;male;2;1
hugh_iv_duke_of_burgundy;child;john_of_burgundy_1231_68;789;2548
ferdinand_duke_of_viseu;father;edward_king_of_portugal;1;1
anne_stuart_born_1637;hasspouse;no;1328;1
maximilian_sforza;predecessor;louis_xii;1;1
clementia_of_burgundy;spouse;godfrey_i_count_of_louvain;1;1
henry_iv_of_france;child;nicolas_henri_duke_of_orl_ans;1;1
anna_maria_of_ostfriesland;father;enno_iii_count_of_east_frisia;1;1
henry_ii_of_france;child;claude_of_france_1547_1575;2;1
theresa_countess_of_portugal;marriedto;henry_count_of_portugal;1;1
marie__milie_de_joly_de_choin;hasspouse;yes;120;2
george_ii_of_great_britain;successor;george_iii;1;1
raymond_of_burgundy;hasspouse;yes;5;1
archduke_maximilian_francis_of_austria;hasspouse;no;58;1
madeleine_de_la_tour_d_auvergne;hasspouse;yes;7;1
theresa_countess_of_portugal;successor;afonso_i_of_portugal;1;1
fran_oise_marie_de_bourbon;child;louis_duke_of_orl_ans_1703_1752;1;1
thomas_francis_prince_of_carignano;hasspouse;no;195;1
bona_of_savoy;sibling;charlotte_of_savoy;1;1
richard_i_of_england;successor;john_king_of_england;1;1
arthur_ii_duke_of_brittany;father;john_ii_duke_of_brittany;1;1
theodoric_ii_duke_of_lorraine;parent;gerard_duke_of_lorraine;1;1
maximilian_ii_holy_roman_emperor;name;maximilian_ii;327;2483
albert_v_duke_of_bavaria;hasspouse;yes;11;1
dorothea_of_denmark_duchess_of_brunswic_l_neburg;hasspouse;yes;8;1
louis_ix_of_france;child;isabella_of_france_queen_of_navarre;333;1786
barbara_jagiellon;hasspouse;yes;10;1
countess_palatine_caroline_of_zweibr_cken;name;caroline;106;748
philip_iii_of_spain;name;philip_iii_&_ii;238;2297
maria_of_austria_holy_roman_empress;child;rudolf_ii_holy_roman_emperor;1;1
floris_i_count_of_holland;child;dirk_v_count_of_holland;1;1
charles_of_valois_duke_of_berry;hasspouse;no;18;1
john_the_fearless;spouse;margaret_of_bavaria;1;1
antoine_duke_of_lorraine;predecessor;ren__ii_duke_of_lorraine;1;1
marie_louise_duchess_of_parma;name;marie_louise;311;2124
odo_iv_duke_of_burgundy;sibling;joan_the_lame;1;1
philip_william_elector_palatine;gender;male;92;1
louis_ix_of_france;mother;blanche_of_castile;1;1
ferdinand_i_of_the_two_sicilies;child;maria_cristina_of_naples_and_sicily;106;1159
dirk_i_count_of_holland;gender;male;227;2
louise__lisabeth_of_france;child;ferdinand_duke_of_parma;502;1667
anne_gonzaga;child;anne_henriette_of_bavaria;106;1053
otto_v_duke_of_brunswic_l_neburg;father;frederick_ii_duke_of_brunswic_l_neburg;1;1
peter_i_duke_of_brittany;name;peter_i;737;180
joan_i_countess_of_auvergne;spouse;john_ii_of_france;1;1
francis_ii_duke_of_lorraine;child;marguerite_of_lorraine;23;562
hugh_iv_duke_of_burgundy;parent;odo_iii_duke_of_burgundy;1;1
anne_gonzaga;parent;charles_i_gonzaga_duke_of_mantua;1;1
louis_bonaparte;mother;letizia_bonaparte;1;1
berthold_i_of_istria;father;berthold_ii_count_of_andechs;749;407
robert_ii_of_scotland;child;thomas_stewart_bishop_of_st_andrews;61;1512
sancho_alfonso;gender;male;72;1
henry_v_of_england;gender;male;1;1
william_i_of_provence;hasspouse;no;131;2
arnulf_i_count_of_flanders;hasspouse;yes;18;1
isabella_duchess_of_lorraine;gender;female;8;1
louis_the_stammerer;gender;male;1;1
anna_of_holstei_gottorp;mother;christine_of_hesse;1;1
thankmar;hasspouse;no;176;1
joan_of_portugal;hasspouse;no;215;1
charles_prince_of_anhalt_zerbst;gender;male;73;1
agnes_of_the_palatinate;spouse;otto_ii_duke_of_bavaria;1;1
manuel_i_of_portugal;predecessor;john_ii_of_portugal;1;1
philip_i_of_france;successor;louis_vi_of_france;1;1
peter_i_duke_of_brittany;hasspouse;yes;8;1
otto_i_duke_of_saxony;successor;henry_the_fowler;3;1
henry_ix_duke_of_bavaria;parent;judith_of_flanders_died_1095;1;1
charles_ii_of_spain;hasspouse;no;3;1
beatrice_of_hungary_dauphine_of_viennois;hasspouse;no;1308;1
boris_and_gleb;hasspouse;no;174;1
mar_a_isabella_of_spain;mother;maria_luisa_of_parma;1;1
charles_iii_duke_of_lorraine;gender;male;1;1
alfonso_ii_count_of_provence;name;alfonso_ii;662;2584
joanna_of_bourbon;child;charles_vi_of_france;1;1
henry_iv_of_england;parent;john_of_gaunt;1;1
gisela_of_burgundy_marchioness_of_montferrat;father;william_i_count_of_burgundy;1;3
malusha;spouse;sviatoslav_i;2;3
cecily_of_york;hasspouse;no;174;1
louis_duke_of_orl_ans_1703_1752;hasspouse;yes;1;1
charles_vi_of_france;child;john_duke_of_touraine;145;1439
joan_ii_countess_of_burgundy;parent;otto_iv_count_of_burgundy;1;1
gerberga_of_saxony;parent;henry_the_fowler;1;1
charles_emmanuel_iii_of_sardinia;spouse;polyxena_of_hesse_rotenburg;1;1
afonso_ii_of_portugal;gender;male;2;1
ogive_of_luxembourg;gender;female;165;1
giovanni_di_bicci_de_medici;name;giovanni_de__medici;521;2483
afonso_iii_of_portugal;name;afonso_iii;436;2466
pepin_of_herstal;child;grimoald_the_younger;1;1
ladislaus_the_posthumous;successor;frederick_iii_holy_roman_emperor;1;1
alfonso_viii_of_castile;child;berengaria_of_castile;4;2
alfonso_ii_of_aragon;child;constance_of_aragon;285;2155
guy_count_of_flanders;spouse;matilda_of_b_thune;1;1
ferdinand_i_of_aragon;parent;eleanor_of_aragon_queen_of_castile;1;1
carloman_mayor_of_the_palace;successor;pepin_the_short;22;7
eleanor_of_aragon_queen_of_portugal;hasspouse;yes;1;1
louis_marie_duke_of_rambouillet;hasspouse;no;214;1
herbert_iii_of_omois;hasspouse;yes;120;2
philip_the_bold;hasspouse;yes;1;1
marie_de_medici;child;gaston_duke_of_orl_ans;1;1
margaret_tudor;spouse;james_iv_of_scotland;1;1
conrad_i_of_burgundy;father;rudolph_ii_of_burgundy;1;1
ferdinand_iii_of_castile;child;ferdinand_of_castile_born_1238;36;877
maria_amalia_of_naples_and_sicily;child;charles_d_orl_ans_duke_of_penthi_vre;675;2518
louis_antoine_duke_of_angoul_me;gender;male;36;1
theobald_iii_count_of_blois;spouse;gersende_of_maine;1;1
fran_oise_d_aubign__marquise_de_maintenon;spouse;louis_xiv;1;1
hemma;name;emma_of_altdorf;419;2568
wulfhilde_of_saxony;hasspouse;yes;18;1
madeleine_of_valois;spouse;james_v_of_scotland;1;1
charles_iv_holy_roman_emperor;predecessor;john_of_bohemia;1;1
princess_christine_louise_of_oettinge_oettingen;name;princess_christine_louise;354;1721
george_iii;parent;princess_augusta_of_saxe_gotha;1;1
theobald_iii_count_of_champagne;father;henry_i_count_of_champagne;2;2
afonso_v_of_portugal;successor;john_ii_of_portugal;1;1
odo_ii_count_of_blois;name;odo_ii;898;670
ramon_berenguer_iv_count_of_barcelona;parent;douce_i_countess_of_provence;1;1
margaret_of_bavaria;mother;margaret_of_brieg;1;1
john_of_montfort;hasspouse;yes;5;1
peter_ii_of_aragon;parent;sancha_of_castile_queen_of_aragon;2;1
joanna_of_austria_grand_duchess_of_tuscany;child;philip_de_medici;1;4
joseph_ii_holy_roman_emperor;successor;leopold_ii_holy_roman_emperor;1;1
lothair_ii_of_italy;name;lothair_ii;274;2014
sophia_eleonore_of_saxony;child;anna_sophia_ii_abbess_of_quedlinburg;62;993
louis_i_duke_of_bourbon;child;peter_i_duke_of_bourbon;1;1
benedicta_henrietta_of_the_palatinate;child;duchess_charlotte_felicitas_of_brunswic_l_neburg;308;1476
archduchess_anna_of_austria;gender;female;2;1
john_of_burgundy_1231_68;hasspouse;no;1378;1
maria_amalia_of_naples_and_sicily;father;ferdinand_i_of_the_two_sicilies;2;2
margaret_of_brunswic_l_neburg;hasspouse;no;184;1
judith_of_bavaria_died_843;sibling;hemma;1;1
bona_of_savoy;child;anna_sforza;945;2527
margaret_of_baux;hasspouse;no;107;2
william_the_younger_duke_of_brunswic_l_neburg;gender;male;3;1
christine_of_saxony;gender;female;6;1
james_i_of_scotland;spouse;joan_beaufort_queen_of_scots;1;1
robert_count_of_clermont;spouse;beatrice_of_burgundy_lady_of_bourbon;1;3
philip_iii_of_navarre;spouse;joan_ii_of_navarre;2;3
sviatopolk_i_of_kiev;hasspouse;no;154;1
anna_of_holstei_gottorp;parent;adolf_duke_of_holstei_gottorp;1;1
eleanor_of_lancaster;hasspouse;yes;2;1
john_iii_duke_of_brittany;successor;john_of_montfort;1;1
louis_dauphin_of_france_son_of_louis_xiv;father;louis_xiv;1;1
blanche_of_castile;mother;eleanor_of_england_queen_of_castile;1;1
dirk_i_count_of_holland;hasspouse;no;47;1
rudolph_i_of_burgundy;gender;male;8;1
otto_v_margrave_of_brandenburg_salzwedel;hasspouse;no;131;2
violant_of_bar;gender;female;11;1
maria_of_portugal_queen_of_castile;hasspouse;yes;54;2
charles_duke_of_vend_me;name;charles;145;17
hucbert;hasspouse;no;1346;1
francis_ii_duke_of_lorraine;hasspouse;yes;5;1
catherine_of_foix_countess_of_candale;spouse;gaston_de_foix_count_of_candale;1;1
lorenzo_de_medici;father;piero_di_cosimo_de_medici;1;2
charles_vi_of_france;spouse;isabeau_of_bavaria;1;1
emmanuel_philibert_duke_of_savoy;hasspouse;yes;8;1
francis_i_of_france;sibling;margaret_of_valois_angoul_me;1;1
infanta_luisa_fernanda_duchess_of_montpensier;child;princess_marie_isabelle_of_orl_ans;1;1
charlotte_of_savoy;hasspouse;yes;2;1
maria_beatrice_d_este_duchess_of_massa;child;maria_theresa_of_austria_este_queen_of_sardinia;1;1
napoleon_ii;predecessor;napoleon;1;1
hedwig_jagiellon_duchess_of_bavaria;hasspouse;no;154;1
princess_maria_christina_of_saxony_1735_1782;hasspouse;no;213;1
louis_iii_of_anjou;hasspouse;no;2;1
napoleon_ii;mother;marie_louise_duchess_of_parma;1;1
adela_of_milan;hasspouse;yes;13;1
infanta_maria_josefa_of_spain;hasspouse;no;168;1
mary_of_burgundy_duchess_of_cleves;child;john_i_duke_of_cleves;142;2262
margaret_of_the_palatinate;mother;elisabeth_of_nuremberg;1;1
henry_vii_of_england;parent;lady_margaret_beaufort;1;1
maria_of_aragon_queen_of_portugal;child;henry_king_of_portugal;115;1432
louis_duke_of_orl_ans_1703_1752;successor;louis_philippe_i_duke_of_orl_ans;1;1
john_ii_of_aragon;parent;ferdinand_i_of_aragon;1;1
afonso_i_duke_of_braganza;hasspouse;yes;45;2
ad_la_de_d_orl_ans;hasspouse;no;46;1
margaret_of_burgundy_queen_of_france;child;joan_ii_of_navarre;3;1
nicholas_francis_duke_of_lorraine;name;nicholas_francis;291;2100
beatrice_of_castile_1242_1303;spouse;afonso_iii_of_portugal;2;1
edward_the_elder;child;eadgyth;1;1
odo_i_duke_of_burgundy;hasspouse;yes;43;2
frederick_ii_duke_of_lorraine;father;frederick_i_duke_of_lorraine;1;1
_thelwulf_king_of_wessex;spouse;judith_of_flanders;1;1
ladislaus_of_naples;hasspouse;no;154;1
pepin_of_herstal;parent;begga;1;1
matilda_of_france;child;bertha_of_burgundy;1;1
anne_of_brittany;spouse;maximilian_i_holy_roman_emperor;1;1
maria_beatrice_d_este_duchess_of_massa;father;ercole_iii_d_este_duke_of_modena;4;5
hemma;gender;female;47;1
rurik;gender;male;584;2
ermengarde_of_anjou_duchess_of_burgundy;name;ermengarde_of_anjou;928;2528
philip_ii_of_spain;name;philip_ii_&_i;110;1752
charles_ii_archduke_of_austria;spouse;maria_anna_of_bavaria_born_1551;5;6
margaret_stewart_dauphine_of_france;gender;female;4;1
marie_louise_duchess_of_parma;spouse;charles_ren__de_bombelles;1;1
dirk_ii_count_of_holland;successor;arnulf_count_of_holland;1;1
yaroslav_the_wise;child;anne_of_kiev;1;1
marie_of_brittany_countess_of_saint_pol;mother;beatrice_of_england;1;1
philip_ii_of_france;spouse;ingeborg_of_denmark_queen_of_france;1;1
antoine_duke_of_lorraine;gender;male;1;1
louis_duke_of_savoy;mother;mary_of_burgundy_duchess_of_savoy;1;1
louis_philippe_i;successor;ferdinand_philippe_duke_of_orl_ans;1;1
charles_vii_of_france;father;charles_vi_of_france;1;1
odoardo_farnese_hereditary_prince_of_parma;spouse;countess_palatine_dorothea_sophie_of_neuburg;1;1
isabella_of_portugal_duchess_of_burgundy;gender;female;47;1
archduchess_maria_clementina_of_austria;sibling;francis_ii_holy_roman_emperor;4;3
francis_i_holy_roman_emperor;successor;joseph_ii_holy_roman_emperor;1;4
clementia_of_hungary;child;john_i_of_france;2;1
william_i_count_of_hainaut;gender;male;22;1
louis_count_of__vreux;sibling;philip_iv_of_france;1;1
sibylla_of_anjou;sibling;geoffrey_plantagenet_count_of_anjou;1;1
louis_xi;spouse;charlotte_of_savoy;2;2
helie_of_burgundy;hasspouse;no;213;1
jeanne_d_albret;predecessor;henry_ii_of_navarre;1;1
louis_xiv;child;philippe_charles_duke_of_anjou;82;1107
anund_jacob;hasspouse;no;208;1
garzia_de_medici;hasspouse;no;1384;1
landgravine_elisabeth_amalie_of_hesse_darmstadt;spouse;philip_william_elector_palatine;1;1
archduke_joseph_franz_of_austria;hasspouse;no;1367;1
beatrice_of_silesia;child;matilda_of_bavaria_margravine_of_meissen;1;1
elisabeth_farnese;child;maria_teresa_rafaela_of_spain;148;1039
maria_teresa_felicitas_d_este;hasspouse;yes;3;1
charles_vi_of_france;child;marie_of_valois_prioress_of_poissy;241;2581
clementia_of_hungary;gender;female;11;1
matthew_i_of_montmorency;hasspouse;yes;57;2
sunyer_count_of_barcelona;father;wilfred_the_hairy;1;1
frederick_iii_holy_roman_emperor;parent;cymburgis_of_masovia;1;1
charles_count_of_valois;sibling;philip_iv_of_france;1;1
anne_of_bohemia_and_hungary;child;archduchess_anna_of_austria;1;1
caterina_sforza;hasspouse;yes;10;1
frederick_ii_duke_of_lorraine;parent;wierzchoslawa_ludmilla_of_greater_poland;1;1
frederick_iii_duke_of_lorraine;father;matthias_ii_duke_of_lorraine;1;1
odo_iv_duke_of_burgundy;parent;agnes_of_france_duchess_of_burgundy;1;1
vladimir_the_great;gender;male;1;1
henry_v_of_england;mother;mary_de_bohun;1;1
louise_de_maisonblanche;hasspouse;no;209;1
charles_ix_of_france;gender;male;1;1
count_of_boulogne;hasspouse;no;238;1
isabel_of_barcelos;mother;beatriz_pereira_de_alvim;1;1
rudolf_i_of_germany;child;hedwig_of_habsburg;1;2
isabella_de_beauchamp;father;william_de_beauchamp_9th_earl_of_warwick;1;1
rudolf_ii_count_of_habsburg;hasspouse;no;9;2
catherine_de_medici;child;louis_of_valois;1;1
igor_of_kiev;hasspouse;yes;11;1
rupert_king_of_the_romans;spouse;elisabeth_of_nuremberg;1;1
dorotea_gonzaga;hasspouse;yes;123;2
charles_d_vreux;hasspouse;no;208;1
charles_ii_duke_of_savoy;successor;philip_ii_duke_of_savoy;2060;916
anna_of_nassau_dillenburg;gender;female;236;1
maria_theresa_of_spain;child;philippe_charles_duke_of_anjou;247;960
louis_duke_of_savoy;predecessor;amadeus_viii_duke_of_savoy;1;1
burkhard_v_count_of_hohenberg;gender;male;442;1
henry_iv_of_france;child;catherine_henriette_de_bourbon;1268;2541
theobald_ii_duke_of_lorraine;child;frederick_iv_duke_of_lorraine;1;1
adelaide_of_burgundy_duchess_of_brabant;sibling;robert_ii_duke_of_burgundy;1;1
henry_ii_of_england;mother;empress_matilda;1;1
charles_iii_duke_of_savoy;parent;claudine_de_brosse;2;6
philip_i_count_of_flanders;hasspouse;no;227;1
mariana_victoria_of_spain;hasspouse;no;208;1
vladimir_the_great;parent;sviatoslav_i;1;1
philip_iii_of_france;spouse;marie_of_brabant_queen_of_france;1;1
charles_emmanuel_i_duke_of_savoy;hasspouse;yes;2;1
yaropolk_i_of_kiev;hasspouse;no;41;1
sancho_iv_of_castile;mother;violant_of_aragon;1;2
maria_josepha_of_saxony_dauphine_of_france;name;maria_josepha_of_saxony;835;2500
fulk_iv_count_of_anjou;mother;ermengarde_of_anjou_duchess_of_burgundy;1;1
charles_the_fat;mother;hemma;1;1
theodoric_ii_duke_of_lorraine;father;gerard_duke_of_lorraine;1;1
ecgberht_king_of_wessex;child;_thelwulf_king_of_wessex;1;1
ramon_berenguer_iii_count_of_barcelona;name;ramon_berenguer_iii;288;2372
mercedes_of_orl_ans;hasspouse;no;38;1
giovanni_il_popolano;spouse;caterina_sforza;1;1
joanna_of_castile;child;ferdinand_i_holy_roman_emperor;1;1
hedwig_of_bavaria;gender;female;11;1
antoine_duke_of_montpensier;hasspouse;yes;2;1
urraca_of_le_n;gender;female;16;1
hortense_de_beauharnais;child;napol_on_charles_bonaparte;1;1
claude_of_france;child;henry_ii_of_france;1;1
paul_scarron;hasspouse;yes;62;2
john_i_duke_of_lorraine;child;charles_ii_duke_of_lorraine;144;259
ferdinand_ii_of_le_n;parent;berengaria_of_barcelona;1;1
william_i_count_of_burgundy;mother;alice_of_normandy;1;1
eleanor_of_castile;predecessor;joan_countess_of_ponthieu;1;1
lambert_i_count_of_louvain;father;reginar_iii_count_of_hainaut;1;1
sviatoslav_i;name;sviatoslav_the_brave;166;1423
albert_i_of_germany;predecessor;adolf_king_of_the_romans;2;13
henry_son_of_robert_i_of_burgundy;name;henry_of_burgundy;901;2537
marie_louise_duchess_of_parma;mother;maria_theresa_of_naples_and_sicily;1;1
odo_iv_duke_of_burgundy;successor;philip_i_duke_of_burgundy;1;1
elizabeth_of_austria_1436_1505;child;vladislaus_ii_of_hungary;50;894
henrietta_maria;child;anne_stuart_born_1637;1653;2522
robert_duke_of_bar;gender;male;42;1
henry_vi_of_england;predecessor;edward_iv_of_england;1;1
charles_ix_of_france;child;marie_elisabeth_of_france;10;2
theobald_i_of_navarre;name;theobald_i;165;1943
ferdinand_i_of_the_two_sicilies;child;maria_amalia_of_naples_and_sicily;1;1
frederick_iii_duke_of_austria;hasspouse;no;162;1
thomas_arundel;hasspouse;no;210;1
fran_oise_ath_na_s_de_rochechouart_marquise_de_montespan;spouse;louis_xiv;3;2
in_s_de_castro;father;pedro_fern_ndez_de_castro;1;1
james_ii_of_scotland;parent;joan_beaufort_queen_of_scots;1;1
helie_of_semur;hasspouse;yes;12;1
maria_anna_of_bavaria_born_1551;spouse;charles_ii_archduke_of_austria;8;4
marie_de_medici;gender;female;2;1
charles_iii_duke_of_savoy;mother;claudine_de_brosse;2;5
sophia_of_holstei_gottorp;spouse;john_vii_duke_of_mecklenburg_schwerin;1;1
john_i_of_castile;hasspouse;yes;2;1
elizabeth_charlotte_madame_palatine;hasspouse;yes;8;1
liudolf_duke_of_saxony;hasspouse;no;5;2
margaret_of_savoy_countess_of_saint_pol;father;louis_duke_of_savoy;1;1
boso_the_elder;child;hucbert;1127;2568
louis_i_of_anjou;successor;louis_ii_of_anjou;1;1
vladislaus_ii_of_hungary;spouse;anne_of_foix_candale;1;1
philip_ii_duke_of_savoy;father;louis_duke_of_savoy;1;1
louis_the_stammerer;child;louis_iii_of_france;1;1
clemence_of_austria;sibling;judith_of_habsburg;2;2
rudolf_i_of_germany;child;judith_of_habsburg;1;1
louis_xviii;gender;male;1;1
margaret_of_baux;father;francis_of_baux;1;1
ramon_borrell_count_of_barcelona;parent;letgarda_de_rouergue;1151;1428
alan_stewart_of_darnley;hasspouse;no;6;2
hedwig_of_saxony;father;henry_the_fowler;1;1
john_stewart_of_darnley;gender;male;98;1
frederick_ii_count_of_vaud_mont;parent;marie_countess_of_harcourt;1;1
maria_josepha_of_austria;child;maria_kunigunde_of_saxony;557;2505
henri_count_of_chambord;predecessor;charles_x;1;1
william_ix_duke_of_aquitaine;name;william_ix;1512;2551
ferdinand_philippe_duke_of_orl_ans;child;prince_philippe_count_of_paris;1;1
joan_of_france_duchess_of_berry;name;saint_joan_of_valois_o.ann.m.;1580;2391
