body	head	head_coverage	std_confidence	pca_confidence	positive_examples	body_size	pca_body_size	functional_variable
?a  hasofficiallanguage  spanish_language  ?a  islocatedin  central_america	?a  dealswith  china	0.003840246	0.833333333	0.833333333	5	6	6	?a
?a  hasofficiallanguage  spanish_language  ?a  islocatedin  north_america	?a  dealswith  china	0.006912442	0.75	0.818181818	9	12	11	?a
?a  hasneighbor  cabeça_do_cachorro  ?a  hasofficiallanguage  spanish_language	?a  dealswith  china	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  hasofficiallanguage  spanish_language  cartoon_network_(latin_america)  islocatedin  ?a	?a  dealswith  china	0.006144393	0.8	0.8	8	10	10	?a
?a  hasofficiallanguage  spanish_language  disney_channel_(latin_america)  islocatedin  ?a	?a  dealswith  china	0.006912442	0.818181818	0.818181818	9	11	11	?a
?a  hasofficiallanguage  spanish_language  system_of_cooperation_among_the_american_air_forces  islocatedin  ?a	?a  dealswith  china	0.008448541	0.785714286	0.785714286	11	14	14	?a
?a  exports  wordnet_gold_113371760  ?a  hasofficiallanguage  spanish_language	?a  dealswith  china	0.003840246	0.833333333	0.833333333	5	6	6	?a
?a  hasofficiallanguage  spanish_language  animax  islocatedin  ?a	?a  dealswith  china	0.010752688	0.777777778	0.823529412	14	18	17	?a
cabeça_do_cachorro  hasneighbor  ?a  ?a  hasofficiallanguage  spanish_language	?a  dealswith  china	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  hasneighbor  burkina_faso  ?a  hasofficiallanguage  french_language	?a  dealswith  china	0.003072197	0.8	0.8	4	5	5	?a
?a  hasofficiallanguage  french_language  rassemblement_démocratique_africain  islocatedin  ?a	?a  dealswith  china	0.006144393	0.8	0.8	8	10	10	?a
?a  hasofficiallanguage  french_language  guinean_forest-savanna_mosaic  islocatedin  ?a	?a  dealswith  china	0.003840246	0.833333333	0.833333333	5	6	6	?a
burkina_faso  hasneighbor  ?a  ?a  hasofficiallanguage  french_language	?a  dealswith  china	0.003072197	0.8	0.8	4	5	5	?a
?a  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.022273425	0.707317073	0.763157895	29	41	38	?a
israel  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.040706605	0.815384615	0.868852459	53	65	61	?a
eritrea  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.031490015	0.788461538	0.854166667	41	52	48	?a
germany  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.07296467	0.76	0.818965517	95	125	116	?a
spain  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.071428571	0.762295082	0.82300885	93	122	113	?a
vietnam  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.038402458	0.793650794	0.862068966	50	63	58	?a
democratic_republic_of_the_congo  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.01843318	0.923076923	0.96	24	26	25	?a
macau  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.019969278	0.764705882	0.8125	26	34	32	?a
pakistan  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.058371736	0.775510204	0.817204301	76	98	93	?a
malaysia  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.064516129	0.79245283	0.848484848	84	106	99	?a
latvia  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.042242704	0.785714286	0.820895522	55	70	67	?a
uzbekistan  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.060675883	0.797979798	0.849462366	79	99	93	?a
republic_of_ireland  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.056835637	0.770833333	0.822222222	74	96	90	?a
austria  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.060675883	0.782178218	0.822916667	79	101	96	?a
india  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.059907834	0.764705882	0.821052632	78	102	95	?a
jamaica  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.041474654	0.818181818	0.870967742	54	66	62	?a
armenia  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.034562212	0.775862069	0.818181818	45	58	55	?a
mauritania  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.01843318	0.857142857	0.888888889	24	28	27	?a
egypt  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.046850998	0.792207792	0.835616438	61	77	73	?a
oman  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.031490015	0.82	0.854166667	41	50	48	?a
moldova  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.060675883	0.79	0.840425532	79	100	94	?a
wales  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.040706605	0.757142857	0.828125	53	70	64	?a
ivory_coast  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.019201229	0.892857143	0.925925926	25	28	27	?a
switzerland  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.05453149	0.755319149	0.825581395	71	94	86	?a
el_salvador  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.044546851	0.805555556	0.865671642	58	72	67	?a
belgium  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.056835637	0.778947368	0.822222222	74	95	90	?a
belize  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.023809524	0.885714286	0.939393939	31	35	33	?a
jersey  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.042242704	0.797101449	0.833333333	55	69	66	?a
russia  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.041474654	0.805970149	0.870967742	54	67	62	?a
suriname  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.01843318	0.888888889	0.923076923	24	27	26	?a
portugal  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.038402458	0.769230769	0.819672131	50	65	61	?a
united_kingdom  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.052995392	0.793103448	0.873417722	69	87	79	?a
azerbaijan  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.02764977	0.765957447	0.837209302	36	47	43	?a
croatia  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.077572965	0.759398496	0.814516129	101	133	124	?a
slovenia  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.052995392	0.793103448	0.873417722	69	87	79	?a
libya  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.053763441	0.853658537	0.897435897	70	82	78	?a
belarus  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.060675883	0.782178218	0.822916667	79	101	96	?a
syria  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.024577573	0.888888889	0.941176471	32	36	34	?a
peru  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.042242704	0.797101449	0.846153846	55	69	65	?a
venezuela  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.053763441	0.853658537	0.897435897	70	82	78	?a
norway  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.040706605	0.791044776	0.85483871	53	67	62	?a
tajikistan  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.01843318	0.827586207	0.857142857	24	29	28	?a
scotland  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.019969278	0.722222222	0.787878788	26	36	33	?a
lithuania  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.064516129	0.777777778	0.815533981	84	108	103	?a
france  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.046850998	0.813333333	0.85915493	61	75	71	?a
indonesia  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.031490015	0.788461538	0.854166667	41	52	48	?a
sweden  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.055299539	0.757894737	0.827586207	72	95	87	?a
turkey  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.042242704	0.797101449	0.833333333	55	69	66	?a
angola  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.019201229	0.892857143	0.925925926	25	28	27	?a
?a  exports  ?d  south_africa  imports  ?d	?a  dealswith  china	0.022273425	0.69047619	0.743589744	29	42	39	?a
puerto_rico  exports  ?d  ?a  imports  ?d	?a  dealswith  china	0.043010753	0.811594203	0.875	56	69	64	?a
?a  exports  ?d  uzbekistan  imports  ?d	?a  dealswith  china	0.022273425	0.69047619	0.743589744	29	42	39	?a
?a  exports  ?d  israel  imports  ?d	?a  dealswith  china	0.01843318	0.857142857	0.923076923	24	28	26	?a
?a  exports  ?d  germany  imports  ?d	?a  dealswith  china	0.030721966	0.727272727	0.784313725	40	55	51	?a
?a  exports  ?d  united_arab_emirates  imports  ?d	?a  dealswith  china	0.020737327	0.75	0.818181818	27	36	33	?a
?a  exports  ?d  spain  imports  ?d	?a  dealswith  china	0.023809524	0.688888889	0.738095238	31	45	42	?a
?a  exports  ?d  armenia  imports  ?d	?a  dealswith  china	0.029185868	0.76	0.775510204	38	50	49	?a
?a  exports  ?d  dominican_republic  imports  ?d	?a  dealswith  china	0.022273425	0.763157895	0.783783784	29	38	37	?a
?a  exports  ?d  central_african_republic  imports  ?d	?a  dealswith  china	0.037634409	0.742424242	0.816666667	49	66	60	?a
?a  exports  ?d  jordan  imports  ?d	?a  dealswith  china	0.023809524	0.939393939	0.96875	31	33	32	?a
?a  exports  ?d  republic_of_ireland  imports  ?d	?a  dealswith  china	0.028417819	0.711538462	0.770833333	37	52	48	?a
?a  exports  ?d  pakistan  imports  ?d	?a  dealswith  china	0.024577573	0.864864865	0.941176471	32	37	34	?a
?a  exports  ?d  austria  imports  ?d	?a  dealswith  china	0.019201229	0.714285714	0.806451613	25	35	31	?a
?a  exports  ?d  madagascar  imports  ?d	?a  dealswith  china	0.01843318	0.923076923	0.923076923	24	26	26	?a
?a  exports  ?d  india  imports  ?d	?a  dealswith  china	0.03609831	0.824561404	0.87037037	47	57	54	?a
?a  exports  ?d  albania  imports  ?d	?a  dealswith  china	0.030721966	0.701754386	0.754716981	40	57	53	?a
?a  exports  ?d  moldova  imports  ?d	?a  dealswith  china	0.028417819	0.711538462	0.770833333	37	52	48	?a
?a  exports  ?d  bahrain  imports  ?d	?a  dealswith  china	0.03609831	0.824561404	0.87037037	47	57	54	?a
?a  exports  ?d  malaysia  imports  ?d	?a  dealswith  china	0.036866359	0.813559322	0.872727273	48	59	55	?a
?a  exports  ?d  latvia  imports  ?d	?a  dealswith  china	0.019969278	0.722222222	0.787878788	26	36	33	?a
?a  exports  ?d  colombia  imports  ?d	?a  dealswith  china	0.023809524	0.738095238	0.794871795	31	42	39	?a
?a  exports  ?d  swaziland  imports  ?d	?a  dealswith  china	0.02764977	0.72	0.782608696	36	50	46	?a
?a  exports  ?d  egypt  imports  ?d	?a  dealswith  china	0.023041475	0.681818182	0.731707317	30	44	41	?a
?a  exports  ?d  grenada  imports  ?d	?a  dealswith  china	0.02764977	0.782608696	0.837209302	36	46	43	?a
?a  exports  ?d  turkmenistan  imports  ?d	?a  dealswith  china	0.022273425	0.69047619	0.743589744	29	42	39	?a
?a  exports  ?d  nigeria  imports  ?d	?a  dealswith  china	0.024577573	0.780487805	0.842105263	32	41	38	?a
?a  exports  ?d  botswana  imports  ?d	?a  dealswith  china	0.023809524	0.720930233	0.756097561	31	43	41	?a
?a  exports  ?d  philippines  imports  ?d	?a  dealswith  china	0.019969278	0.722222222	0.8125	26	36	32	?a
?a  exports  ?d  estonia  imports  ?d	?a  dealswith  china	0.01843318	0.631578947	0.705882353	24	38	34	?a
?a  exports  ?d  gabon  imports  ?d	?a  dealswith  china	0.022273425	0.69047619	0.743589744	29	42	39	?a
?a  exports  ?d  finland  imports  ?d	?a  dealswith  china	0.02688172	0.729166667	0.777777778	35	48	45	?a
?a  exports  ?d  belize  imports  ?d	?a  dealswith  china	0.030721966	0.754716981	0.816326531	40	53	49	?a
?a  exports  ?d  switzerland  imports  ?d	?a  dealswith  china	0.033026114	0.74137931	0.796296296	43	58	54	?a
?a  exports  ?d  qatar  imports  ?d	?a  dealswith  china	0.020737327	0.75	0.818181818	27	36	33	?a
?a  exports  ?d  tunisia  imports  ?d	?a  dealswith  china	0.030721966	0.701754386	0.754716981	40	57	53	?a
?a  exports  ?d  belgium  imports  ?d	?a  dealswith  china	0.026113671	0.693877551	0.755555556	34	49	45	?a
?a  exports  ?d  liberia  imports  ?d	?a  dealswith  china	0.02764977	0.782608696	0.837209302	36	46	43	?a
?a  exports  ?d  sri_lanka  imports  ?d	?a  dealswith  china	0.022273425	0.763157895	0.783783784	29	38	37	?a
?a  exports  ?d  mongolia  imports  ?d	?a  dealswith  china	0.024577573	0.680851064	0.744186047	32	47	43	?a
?a  exports  ?d  saudi_arabia  imports  ?d	?a  dealswith  china	0.031490015	0.694915254	0.759259259	41	59	54	?a
?a  exports  ?d  mauritius  imports  ?d	?a  dealswith  china	0.022273425	0.69047619	0.743589744	29	42	39	?a
?a  exports  ?d  el_salvador  imports  ?d	?a  dealswith  china	0.028417819	0.770833333	0.787234043	37	48	47	?a
?a  exports  ?d  burkina_faso  imports  ?d	?a  dealswith  china	0.022273425	0.763157895	0.783783784	29	38	37	?a
?a  exports  ?d  netherlands  imports  ?d	?a  dealswith  china	0.029185868	0.703703704	0.76	38	54	50	?a
?a  exports  ?d  cambodia  imports  ?d	?a  dealswith  china	0.025345622	0.891891892	0.942857143	33	37	35	?a
?a  exports  ?d  suriname  imports  ?d	?a  dealswith  china	0.03609831	0.839285714	0.854545455	47	56	55	?a
?a  exports  ?d  mozambique  imports  ?d	?a  dealswith  china	0.034562212	0.737704918	0.789473684	45	61	57	?a
?a  exports  ?d  kosovo  imports  ?d	?a  dealswith  china	0.0453149	0.766233766	0.808219178	59	77	73	?a
?a  exports  ?d  zimbabwe  imports  ?d	?a  dealswith  china	0.023041475	0.681818182	0.731707317	30	44	41	?a
?a  exports  ?d  azerbaijan  imports  ?d	?a  dealswith  china	0.023041475	0.697674419	0.75	30	43	40	?a
?a  exports  ?d  singapore  imports  ?d	?a  dealswith  china	0.023041475	0.697674419	0.75	30	43	40	?a
?a  exports  ?d  cuba  imports  ?d	?a  dealswith  china	0.033026114	0.811320755	0.86	43	53	50	?a
?a  exports  ?d  guyana  imports  ?d	?a  dealswith  china	0.02688172	0.921052632	0.945945946	35	38	37	?a
?a  exports  ?d  zambia  imports  ?d	?a  dealswith  china	0.020737327	0.84375	0.9	27	32	30	?a
?a  exports  ?d  norway  imports  ?d	?a  dealswith  china	0.023041475	0.697674419	0.75	30	43	40	?a
?a  exports  ?d  jersey  imports  ?d	?a  dealswith  china	0.022273425	0.69047619	0.743589744	29	42	39	?a
?a  exports  ?d  slovenia  imports  ?d	?a  dealswith  china	0.020737327	0.75	0.818181818	27	36	33	?a
?a  exports  ?d  canada  imports  ?d	?a  dealswith  china	0.034562212	0.803571429	0.849056604	45	56	53	?a
?a  exports  ?d  niger  imports  ?d	?a  dealswith  china	0.028417819	0.925	0.948717949	37	40	39	?a
?a  exports  ?d  ethiopia  imports  ?d	?a  dealswith  china	0.021505376	0.736842105	0.8	28	38	35	?a
?a  exports  ?d  belarus  imports  ?d	?a  dealswith  china	0.023041475	0.697674419	0.75	30	43	40	?a
?a  exports  ?d  bhutan  imports  ?d	?a  dealswith  china	0.019201229	0.735294118	0.757575758	25	34	33	?a
?a  exports  ?d  chile  imports  ?d	?a  dealswith  china	0.022273425	0.763157895	0.828571429	29	38	35	?a
?a  exports  ?d  peru  imports  ?d	?a  dealswith  china	0.039170507	0.836065574	0.894736842	51	61	57	?a
?a  exports  ?d  lithuania  imports  ?d	?a  dealswith  china	0.019201229	0.714285714	0.78125	25	35	32	?a
?a  exports  ?d  republic_of_macedonia  imports  ?d	?a  dealswith  china	0.024577573	0.680851064	0.744186047	32	47	43	?a
?a  exports  ?d  new_zealand  imports  ?d	?a  dealswith  china	0.028417819	0.74	0.804347826	37	50	46	?a
?a  exports  ?d  sweden  imports  ?d	?a  dealswith  china	0.031490015	0.759259259	0.836734694	41	54	49	?a
?a  exports  ?d  burma  imports  ?d	?a  dealswith  china	0.021505376	0.717948718	0.8	28	39	35	?a
?a  exports  ?d  british_virgin_islands  imports  ?d	?a  dealswith  china	0.016897081	0.709677419	0.75862069	22	31	29	?a
?a  exports  ?d  bangladesh  imports  ?d	?a  dealswith  china	0.043010753	0.767123288	0.811594203	56	73	69	?a
?a  exports  ?d  djibouti  imports  ?d	?a  dealswith  china	0.020737327	0.75	0.818181818	27	36	33	?a
?a  exports  ?d  angola  imports  ?d	?a  dealswith  china	0.022273425	0.743589744	0.783783784	29	39	37	?a
?a  exports  ?d  barbados  imports  ?d	?a  dealswith  china	0.028417819	0.725490196	0.770833333	37	51	48	?a
?a  exports  ?d  denmark  imports  ?d	?a  dealswith  china	0.019201229	0.735294118	0.806451613	25	34	31	?a
?a  exports  ?d  liechtenstein  imports  ?d	?a  dealswith  china	0.024577573	0.711111111	0.761904762	32	45	42	?a
?a  exports  ?d  indonesia  imports  ?d	?a  dealswith  china	0.023041475	0.681818182	0.731707317	30	44	41	?a
?a  exports  ?d  papua_new_guinea  imports  ?d	?a  dealswith  china	0.021505376	0.736842105	0.8	28	38	35	?a
?a  exports  ?d  north_korea  imports  ?d	?a  dealswith  china	0.02764977	0.8	0.818181818	36	45	44	?a
?a  exports  ?d  kyrgyzstan  imports  ?d	?a  dealswith  china	0.022273425	0.69047619	0.743589744	29	42	39	?a
?a  exports  ?d  puerto_rico  imports  ?d	?a  dealswith  china	0.035330261	0.754098361	0.821428571	46	61	56	?a
?a  exports  ?d  france  imports  ?d	?a  dealswith  china	0.032258065	0.79245283	0.857142857	42	53	49	?a
?a  exports  ?d  paraguay  imports  ?d	?a  dealswith  china	0.023809524	0.756097561	0.815789474	31	41	38	?a
?a  exports  ?d  sierra_leone  imports  ?d	?a  dealswith  china	0.02764977	0.782608696	0.837209302	36	46	43	?a
?d  happenedin  france  ?a  participatedin  ?d	?a  dealswith  china	0.034562212	0.236842105	0.703125	45	190	64	?a
?d  happenedin  turkey  ?a  participatedin  ?d	?a  dealswith  china	0.025345622	0.38372093	0.75	33	86	44	?a
?d  happenedin  horn_of_africa  ?a  participatedin  ?d	?a  dealswith  china	0.024577573	0.463768116	0.711111111	32	69	45	?a
?d  happenedin  asia  ?a  participatedin  ?d	?a  dealswith  china	0.042242704	0.454545455	0.774647887	55	121	71	?a
?d  happenedin  egypt  ?a  participatedin  ?d	?a  dealswith  china	0.016897081	0.169230769	0.733333333	22	130	30	?a
?d  happenedin  canada  ?a  participatedin  ?d	?a  dealswith  china	0.031490015	0.315384615	0.706896552	41	130	58	?a
?d  happenedin  ethiopia  ?a  participatedin  ?d	?a  dealswith  china	0.021505376	0.459016393	0.848484848	28	61	33	?a
?d  happenedin  gulf_of_aden  ?a  participatedin  ?d	?a  dealswith  china	0.024577573	0.592592593	0.727272727	32	54	44	?a
?d  islocatedin  afghanistan  ?a  participatedin  ?d	?a  dealswith  china	0.02764977	0.620689655	0.765957447	36	58	47	?a
?d  islocatedin  ?a  ?a  participatedin  ?d	?a  dealswith  china	0.012288786	0.551724138	0.888888889	16	29	18	?a
?a  hascapital  ?d  ?d  islocatedin  africa	?a  dealswith  china	0.020737327	0.293478261	0.72972973	27	92	37	?a
?d  happenedin  afghanistan  ?a  participatedin  ?d	?a  dealswith  china	0.038402458	0.632911392	0.806451613	50	79	62	?a
?d  happenedin  syria  ?a  participatedin  ?d	?a  dealswith  china	0.017665131	0.237113402	0.851851852	23	97	27	?a
?a  hascapital  ?d  ?d  islocatedin  asia	?a  dealswith  china	0.026113671	0.346938776	0.85	34	98	40	?a
?d  hasneighbor  ?a  ?a  hasneighbor  ?d	?a  dealswith  china	0.078341014	0.693877551	0.803149606	102	147	127	?a
?a  hasneighbor  ?d  ?d  islocatedin  africa	?a  dealswith  china	0.028417819	0.660714286	0.804347826	37	56	46	?a
?a  hascapital  ?d  london_heathrow_terminal_5  isconnectedto  ?d	?a  dealswith  china	0.013824885	0.140625	0.782608696	18	128	23	?a
?d  dealswith  united_arab_emirates  ?a  hasneighbor  ?d	?a  dealswith  china	0.030721966	0.769230769	0.85106383	40	52	47	?a
?d  dealswith  ?a  ?a  hasneighbor  ?d	?a  dealswith  china	0.046850998	0.734939759	0.792207792	61	83	77	?a
?a  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.062980031	0.854166667	0.854166667	82	96	96	?a
?d  dealswith  italy  ?a  hasneighbor  ?d	?a  dealswith  china	0.03609831	0.671428571	0.770491803	47	70	61	?a
?d  dealswith  switzerland  ?a  hasneighbor  ?d	?a  dealswith  china	0.01843318	0.727272727	0.827586207	24	33	29	?a
?d  dealswith  belgium  ?a  hasneighbor  ?d	?a  dealswith  china	0.02688172	0.660377358	0.853658537	35	53	41	?a
?a  hasneighbor  ?d  ?d  islocatedin  asia	?a  dealswith  china	0.031490015	0.773584906	0.803921569	41	53	51	?a
?d  dealswith  germany  ?a  hasneighbor  ?d	?a  dealswith  china	0.051459293	0.656862745	0.770114943	67	102	87	?a
?d  dealswith  spain  ?a  hasneighbor  ?d	?a  dealswith  china	0.033794163	0.771929825	0.846153846	44	57	52	?a
?d  dealswith  india  ?a  hasneighbor  ?d	?a  dealswith  china	0.043778802	0.780821918	0.890625	57	73	64	?a
?d  dealswith  united_states  ?a  hasneighbor  ?d	?a  dealswith  china	0.067588326	0.727272727	0.830188679	88	121	106	?a
?d  dealswith  brazil  ?a  hasneighbor  ?d	?a  dealswith  china	0.020737327	0.771428571	0.818181818	27	35	33	?a
?d  dealswith  japan  ?a  hasneighbor  ?d	?a  dealswith  china	0.043778802	0.77027027	0.850746269	57	74	67	?a
?d  dealswith  canada  ?a  hasneighbor  ?d	?a  dealswith  china	0.021505376	0.823529412	0.875	28	34	32	?a
?d  dealswith  saudi_arabia  ?a  hasneighbor  ?d	?a  dealswith  china	0.021505376	0.7	0.823529412	28	40	34	?a
?d  dealswith  united_kingdom  ?a  hasneighbor  ?d	?a  dealswith  china	0.039170507	0.64556962	0.76119403	51	79	67	?a
?d  dealswith  turkey  ?a  hasneighbor  ?d	?a  dealswith  china	0.026113671	0.755555556	0.80952381	34	45	42	?a
?d  dealswith  singapore  ?a  hasneighbor  ?d	?a  dealswith  china	0.01843318	0.888888889	0.888888889	24	27	27	?a
?d  dealswith  netherlands  ?a  hasneighbor  ?d	?a  dealswith  china	0.031490015	0.661290323	0.773584906	41	62	53	?a
?a  hasneighbor  ?d  ?d  participatedin  operation_enduring_freedom	?a  dealswith  china	0.033026114	0.632352941	0.74137931	43	68	58	?a
?a  hasneighbor  ?d  ?d  participatedin  eritrean_war_of_independence	?a  dealswith  china	0.02688172	0.853658537	0.897435897	35	41	39	?a
?d  dealswith  russia  ?a  hasneighbor  ?d	?a  dealswith  china	0.023809524	0.596153846	0.704545455	31	52	44	?a
?d  dealswith  australia  ?a  hasneighbor  ?d	?a  dealswith  china	0.019201229	0.833333333	0.892857143	25	30	28	?a
?a  hasneighbor  ?d  ?d  participatedin  mozambican_war_of_independence	?a  dealswith  china	0.016897081	0.647058824	0.785714286	22	34	28	?a
?d  dealswith  south_korea  ?a  hasneighbor  ?d	?a  dealswith  china	0.040706605	0.85483871	0.868852459	53	62	61	?a
?d  dealswith  france  ?a  hasneighbor  ?d	?a  dealswith  china	0.0453149	0.694117647	0.797297297	59	85	74	?a
?a  hasneighbor  ?d  ?d  participatedin  salvadoran_civil_war	?a  dealswith  china	0.016129032	0.75	0.807692308	21	28	26	?a
?a  hasneighbor  ?d  ?d  participatedin  operation_enduring_freedom_–_horn_of_africa	?a  dealswith  china	0.036866359	0.631578947	0.738461538	48	76	65	?a
?a  hasneighbor  ?d  ?d  participatedin  portuguese_colonial_war	?a  dealswith  china	0.025345622	0.76744186	0.868421053	33	43	38	?a
?a  hasneighbor  ?d  ?d  participatedin  war_on_terror	?a  dealswith  china	0.055299539	0.672897196	0.774193548	72	107	93	?a
?a  hasneighbor  ?d  ?d  participatedin  soviet_war_in_afghanistan	?a  dealswith  china	0.019201229	0.892857143	0.892857143	25	28	28	?a
?a  hasneighbor  ?d  ?d  participatedin  korean_war	?a  dealswith  china	0.026113671	0.653846154	0.772727273	34	52	44	?a
?a  hasneighbor  ?d  ?d  participatedin  civil_war_in_afghanistan_(1992–96)	?a  dealswith  china	0.01843318	0.827586207	0.857142857	24	29	28	?a
?a  hasneighbor  ?d  ?d  participatedin  nicaraguan_revolution	?a  dealswith  china	0.032258065	0.646153846	0.79245283	42	65	53	?a
?a  hasneighbor  ?d  ?d  participatedin  nigerian_civil_war	?a  dealswith  china	0.023809524	0.756097561	0.885714286	31	41	35	?a
?a  hasneighbor  ?d  ?d  participatedin  settling_accounts	?a  dealswith  china	0.016897081	0.594594595	0.709677419	22	37	31	?a
?a  hasneighbor  ?d  ?d  participatedin  six-day_war	?a  dealswith  china	0.016897081	0.814814815	0.88	22	27	25	?a
?a  hasneighbor  ?d  ?d  participatedin  sierra_leone_civil_war	?a  dealswith  china	0.019201229	0.675675676	0.714285714	25	37	35	?a
?a  hasneighbor  ?d  ?d  participatedin  angolan_war_of_independence	?a  dealswith  china	0.026113671	0.708333333	0.80952381	34	48	42	?a
?a  hasneighbor  ?d  ?d  participatedin  people's_general	?a  dealswith  china	0.019969278	0.764705882	0.787878788	26	34	33	?a
?a  hasneighbor  ?d  ?d  participatedin  unified_task_force	?a  dealswith  china	0.01843318	0.615384615	0.75	24	39	32	?a
?a  hasneighbor  ?d  ?d  participatedin  shia_insurgency_in_yemen	?a  dealswith  china	0.016129032	0.913043478	0.954545455	21	23	22	?a
?a  hasneighbor  ?d  ?d  participatedin  ethio-somali_war	?a  dealswith  china	0.019201229	0.757575758	0.78125	25	33	32	?a
?a  hasneighbor  ?d  ?d  participatedin  shaba_i	?a  dealswith  china	0.017665131	0.696969697	0.884615385	23	33	26	?a
?a  hasneighbor  ?d  ?d  participatedin  namibian_war_of_independence	?a  dealswith  china	0.023041475	0.666666667	0.769230769	30	45	39	?a
?a  hasneighbor  ?d  ?d  imports  wordnet_fuel_114875077	?a  dealswith  china	0.038402458	0.666666667	0.757575758	50	75	66	?a
?a  hasneighbor  ?d  ?d  participatedin  civil_war_in_afghanistan_(1989–92)	?a  dealswith  china	0.016129032	0.875	0.875	21	24	24	?a
?a  hasneighbor  ?d  ?d  imports  wordnet_vehicle_104524313	?a  dealswith  china	0.020737327	0.6	0.72972973	27	45	37	?a
?a  hasneighbor  ?d  ?d  participatedin  civil_war_in_afghanistan_(1996–2001)	?a  dealswith  china	0.024577573	0.8	0.820512821	32	40	39	?a
?a  hasneighbor  ?d  ?d  imports  wordnet_fabric_103309808	?a  dealswith  china	0.023041475	0.697674419	0.810810811	30	43	37	?a
?a  hasneighbor  ?d  ?d  imports  wordnet_food_100021265	?a  dealswith  china	0.036866359	0.786885246	0.888888889	48	61	54	?a
?a  hasneighbor  ?d  ?d  imports  wordnet_machinery_103701640	?a  dealswith  china	0.049155146	0.703296703	0.810126582	64	91	79	?a
?d  exports  wordnet_fabric_103309808  ?a  hasneighbor  ?d	?a  dealswith  china	0.033026114	0.704918033	0.754385965	43	61	57	?a
?a  hasneighbor  ?d  ?d  imports  wordnet_motor_vehicle_103791235	?a  dealswith  china	0.01843318	0.8	0.923076923	24	30	26	?a
?a  hasneighbor  ?d  ?d  imports  wordnet_consumer_goods_103093574	?a  dealswith  china	0.020737327	0.6	0.72972973	27	45	37	?a
?a  hasneighbor  ?d  ?d  participatedin  congo_crisis	?a  dealswith  china	0.031490015	0.661290323	0.82	41	62	50	?a
?a  hasneighbor  ?d  ?d  imports  wordnet_petroleum_114980579	?a  dealswith  china	0.031490015	0.759259259	0.872340426	41	54	47	?a
?a  hasneighbor  ?d  ?d  imports  wordnet_chemical_114806838	?a  dealswith  china	0.051459293	0.683673469	0.779069767	67	98	86	?a
?d  exports  wordnet_cotton_114870078  ?a  hasneighbor  ?d	?a  dealswith  china	0.028417819	0.725490196	0.822222222	37	51	45	?a
